#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS PTDY  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi  hPa    ft
2024 09 24 06 00 290  3.0  5.0    MM    MM    MM  MM 1009.6  17.0  19.3  15.5   MM +1.1    MM
2024 09 24 05 50 300  4.0  6.0   0.9    11   5.1 294 1009.6  17.2  19.3  15.6   MM   MM    MM
2024 09 24 05 40 290  3.0  5.0    MM    MM    MM  MM 1009.6  17.3  19.3  15.8   MM   MM    MM
2024 09 24 05 30 300  3.0  5.0    MM    MM    MM  MM 1009.6  17.3  19.3  15.8   MM   MM    MM
2024 09 24 05 20 300  3.0  5.0   0.9     9   4.9 303 1009.6  17.3  19.3  15.8   MM   MM    MM
2024 09 24 05 10 290  4.0  5.0   0.9    MM   4.9 303 1009.5  17.3  19.3  15.8   MM   MM    MM
2024 09 24 05 00 290  4.0  6.0    MM    MM    MM  MM 1009.5  17.3  19.3  15.8   MM +1.5    MM
2024 09 24 04 50 300  4.0  6.0   0.9    10   4.7 303 1009.5  17.2  19.3  15.7   MM   MM    MM
2024 09 24 04 40 300  4.0  6.0   0.9    MM   4.7 303 1009.4  17.3  19.3  15.8   MM   MM    MM
2024 09 24 04 30 300  4.0  6.0    MM    MM    MM  MM 1009.4  17.3  19.3  15.8   MM   MM    MM
2024 09 24 04 20 300  5.0  6.0   0.9     4   4.6 303 1009.2  17.3  19.3  15.8   MM   MM    MM
2024 09 24 04 10 280  5.0  6.0   0.9    MM   4.6 303 1009.2  17.3  19.3  15.8   MM   MM    MM
2024 09 24 04 00 290  5.0  6.0    MM    MM    MM  MM 1009.2  17.3  19.3  15.8   MM +1.6    MM
2024 09 24 03 50 300  5.0  7.0   1.0     4   4.7 296 1009.1  17.3  19.3  15.8   MM   MM    MM
2024 09 24 03 40 290  5.0  7.0   1.0    MM   4.7 296 1009.0  17.2  19.3  15.7   MM   MM    MM
2024 09 24 03 30 280  5.0  6.0    MM    MM    MM  MM 1008.9  17.3  19.3  15.8   MM   MM    MM
2024 09 24 03 20 270  5.0  7.0   0.9     9   4.9 287 1008.8  17.3  19.3  15.9   MM   MM    MM
2024 09 24 03 10 290  5.0  7.0   0.9    MM   4.9 287 1008.7  17.2  19.3  15.7   MM   MM    MM
2024 09 24 03 00 280  5.0  7.0    MM    MM    MM  MM 1008.5  17.2  19.3  15.7   MM +1.3    MM
2024 09 24 02 50 280  5.0  7.0   0.9    10   4.8 298 1008.3  17.2  19.3  15.7   MM   MM    MM
2024 09 24 02 40 280  5.0  7.0   0.9    MM   4.8 298 1008.3  17.4  19.3  15.9   MM   MM    MM
2024 09 24 02 30 280  5.0  7.0    MM    MM    MM  MM 1008.1  17.2  19.3  15.7   MM   MM    MM
2024 09 24 02 20 290  5.0  7.0   0.9    11   4.8 294 1008.2  17.2  19.3  15.7   MM   MM    MM
2024 09 24 02 10 280  5.0  7.0   0.9    MM   4.8 294 1008.0  17.2  19.3  15.7   MM   MM    MM
2024 09 24 02 00 290  6.0  7.0    MM    MM    MM  MM 1008.0  17.3  19.3  15.9   MM +0.7    MM
2024 09 24 01 50 280  6.0  7.0   0.9    11   4.6 274 1008.0  17.4  19.3  15.9   MM   MM    MM
2024 09 24 01 40 290  6.0  7.0    MM    MM    MM  MM 1007.8  17.3  19.3  15.9   MM   MM    MM
2024 09 24 01 30 300  6.0  8.0    MM    MM    MM  MM 1007.7  17.2  19.3  15.7   MM   MM    MM
2024 09 24 01 20 290  6.0  7.0   0.8    10   4.6 299 1007.6  17.3  19.3  15.8   MM   MM    MM
2024 09 24 01 10 300  6.0  7.0    MM    MM    MM  MM 1007.7  17.3  19.3  15.8   MM   MM    MM
2024 09 24 01 00 290  6.0  8.0    MM    MM    MM  MM 1007.6  17.4  19.3  16.0   MM -0.3    MM
2024 09 24 00 50 290  6.0  7.0   0.8    11   4.5 289 1007.7  17.5  19.3  16.0   MM   MM    MM
2024 09 24 00 40 300  6.0  8.0   0.8    MM   4.5 289 1007.3  17.5  19.3  16.1   MM   MM    MM
2024 09 24 00 30 300  6.0  8.0    MM    MM    MM  MM 1007.3  17.4  19.3  15.9   MM   MM    MM
2024 09 24 00 20 310  7.0  8.0   0.8    19   4.5 151 1007.3  17.5  19.3  16.0   MM   MM    MM
2024 09 24 00 10 300  7.0  8.0   0.8    MM   4.5 151 1007.2  17.4  19.3  15.9   MM   MM    MM
2024 09 24 00 00 300  7.0  8.0    MM    MM    MM  MM 1007.2  17.4  19.3  15.9   MM -1.6    MM
2024 09 23 23 50 300  7.0  9.0   0.8    19   4.7 196 1007.2  17.4  19.3  15.9   MM   MM    MM
2024 09 23 23 40 300  7.0  8.0    MM    MM    MM  MM 1007.2  17.3  19.3  15.9   MM   MM    MM
2024 09 23 23 30 300  7.0  8.0    MM    MM    MM  MM 1007.2  17.3  19.4  15.8   MM   MM    MM
2024 09 23 23 20 310  7.0  8.0   0.8    10   4.9 306 1007.2  17.4  19.3  15.9   MM   MM    MM
2024 09 23 23 10 300  6.0  7.0    MM    MM    MM  MM 1007.2  17.4  19.3  16.0   MM   MM    MM
2024 09 23 23 00 300  6.0  8.0    MM    MM    MM  MM 1007.3  17.4  19.3  15.9   MM -2.2    MM
2024 09 23 22 50 290  7.0  8.0   0.8    11   4.8 279 1007.2  17.5  19.3  16.0   MM   MM    MM
2024 09 23 22 40 290  6.0  8.0    MM    MM    MM  MM 1007.4  17.4  19.4  15.9   MM   MM    MM
2024 09 23 22 30 300  6.0  8.0    MM    MM    MM  MM 1007.6  17.4  19.3  15.9   MM   MM    MM
2024 09 23 22 20 290  6.0  8.0   0.8    11   5.6 303 1007.7  17.4  19.3  15.9   MM   MM    MM
2024 09 23 22 10 290  6.0  8.0   0.8    MM   5.6 303 1007.7  17.5  19.3  15.9   MM   MM    MM
2024 09 23 22 00 290  6.0  7.0    MM    MM    MM  MM 1007.9  17.3  19.3  15.7   MM -2.6    MM
2024 09 23 21 50 290  6.0  8.0   0.7    11   5.6 282 1007.9  17.4  19.4  15.7   MM   MM    MM
2024 09 23 21 40 290  6.0  8.0   0.7    MM   5.6 282 1008.0  17.6  19.4  15.9   MM   MM    MM
2024 09 23 21 30 290  5.0  7.0    MM    MM    MM  MM 1008.3  17.6  19.4  15.7   MM   MM    MM
2024 09 23 21 20 300  5.0  6.0   0.7    11   5.5 277 1008.4  17.6  19.4  15.7   MM   MM    MM
2024 09 23 21 10 300  4.0  6.0   0.7    MM   5.5 277 1008.6  17.5  19.4  15.6   MM   MM    MM
2024 09 23 21 00 300  5.0  6.0    MM    MM    MM  MM 1008.8  17.5  19.4  15.6   MM -2.2    MM
2024 09 23 20 50 300  4.0  6.0   0.8     9   5.9 289 1008.9  17.7  19.4  15.8   MM   MM    MM
2024 09 23 20 40 310  5.0  6.0    MM    MM    MM  MM 1009.0  17.7  19.4  15.8   MM   MM    MM
2024 09 23 20 30 310  4.0  6.0    MM    MM    MM  MM 1009.1  17.8  19.4  15.9   MM   MM    MM
2024 09 23 20 20 310  4.0  6.0   0.8    11   6.0 278 1009.4  17.8  19.4  15.8   MM   MM    MM
2024 09 23 20 10 320  4.0  5.0   0.8    MM   6.0 278 1009.4  17.8  19.4  15.8   MM   MM    MM
2024 09 23 20 00 310  3.0  5.0    MM    MM    MM  MM 1009.5  17.6  19.3  15.6   MM -1.8    MM
2024 09 23 19 50 310  4.0  5.0   0.8    11   5.6 275 1009.7  17.7  19.3  15.7   MM   MM    MM
2024 09 23 19 40 330  4.0  5.0    MM    MM    MM  MM 1009.8  17.6  19.3  15.6   MM   MM    MM
2024 09 23 19 30 320  3.0  4.0    MM    MM    MM  MM 1010.0  17.5  19.3  15.5   MM   MM    MM
2024 09 23 19 20 330  4.0  5.0   0.8     9   5.9 281 1010.2  17.5  19.3  15.5   MM   MM    MM
2024 09 23 19 10 330  3.0  5.0    MM    MM    MM  MM 1010.4  17.5  19.3  15.5   MM   MM    MM
2024 09 23 19 00 340  3.0  4.0    MM    MM    MM  MM 1010.5  17.5  19.3  15.5   MM -1.0    MM
2024 09 23 18 50 330  3.0  5.0   0.8    10   5.8 292 1010.4  17.6  19.3  15.6   MM   MM    MM
2024 09 23 18 40 330  3.0  4.0   0.8    MM   5.8 292 1010.6  17.4  19.3  15.4   MM   MM    MM
2024 09 23 18 30 340  2.0  3.0    MM    MM    MM  MM 1010.7  17.3  19.3  15.3   MM   MM    MM
2024 09 23 18 20 350  2.0  3.0   0.8    11   5.8 278 1010.8  17.2  19.3  15.2   MM   MM    MM
2024 09 23 18 10 340  3.0  4.0   0.8    MM   5.8 278 1010.9  17.1  19.3  15.2   MM   MM    MM
2024 09 23 18 00 320  3.0  4.0    MM    MM    MM  MM 1011.0  17.1  19.3  15.2   MM -0.3    MM
2024 09 23 17 50 310  3.0  4.0   0.8    11   5.6 267 1011.1  17.1  19.3  15.2   MM   MM    MM
2024 09 23 17 40 300  3.0  5.0    MM    MM    MM  MM 1011.4  17.1  19.3  15.2   MM   MM    MM
2024 09 23 17 30 330  1.0  2.0    MM    MM    MM  MM 1011.3  17.0  19.3  15.1   MM   MM    MM
2024 09 23 17 20 330  2.0  4.0   0.8    11   5.4 272 1011.3  16.9  19.3  15.0   MM   MM    MM
2024 09 23 17 10 360  2.0  3.0   0.8    MM   5.4 272 1011.2  16.9  19.3  15.0   MM   MM    MM
2024 09 23 17 00 310  2.0  4.0    MM    MM    MM  MM 1011.3  16.9  19.3  15.0   MM +0.6    MM
2024 09 23 16 50 290  3.0  5.0   0.8    11   5.2 266 1011.5  17.0  19.3  15.1   MM   MM    MM
2024 09 23 16 40 290  3.0  4.0   0.8    MM   5.2 266 1011.5  17.0  19.3  15.0   MM   MM    MM
2024 09 23 16 30 330  2.0  4.0    MM    MM    MM  MM 1011.4  17.1  19.3  15.1   MM   MM    MM
2024 09 23 16 20 330  3.0  4.0   0.8    11   5.1 274 1011.4  17.0  19.3  15.0   MM   MM    MM
2024 09 23 16 10 320  3.0  5.0   0.8    MM   5.1 274 1011.5  17.1  19.3  15.1   MM   MM    MM
2024 09 23 16 00 310  2.0  4.0    MM    MM    MM  MM 1011.5  17.0  19.3  15.1   MM +1.0    MM
2024 09 23 15 50 320  3.0  4.0   0.7    12   5.1 238 1011.5  17.0  19.3  15.1   MM   MM    MM
2024 09 23 15 40 350  2.0  4.0   0.7    MM   5.1 238 1011.4  17.0  19.3  15.2   MM   MM    MM
2024 09 23 15 30 350  2.0  4.0    MM    MM    MM  MM 1011.4  17.0  19.3  15.2   MM   MM    MM
2024 09 23 15 20 330  2.0  3.0   0.8    11   4.9 280 1011.4  16.9  19.3  15.1   MM   MM    MM
2024 09 23 15 10 340  2.0  3.0   0.8    MM   4.9 280 1011.4  16.7  19.3  14.9   MM   MM    MM
2024 09 23 15 00 340  2.0  4.0    MM    MM    MM  MM 1011.3  16.7  19.3  15.0   MM +1.2    MM
2024 09 23 14 50 290  3.0  4.0   0.8    11   4.9 277 1011.1  16.6  19.3  14.9   MM   MM    MM
2024 09 23 14 40 310  3.0  4.0   0.8    MM   4.9 277 1011.1  16.6  19.3  14.9   MM   MM    MM
2024 09 23 14 30 330  3.0  5.0    MM    MM    MM  MM 1011.2  16.6  19.3  15.0   MM   MM    MM
2024 09 23 14 20 320  3.0  5.0   0.8    11   5.1 296 1011.0  16.5  19.3  14.8   MM   MM    MM
2024 09 23 14 10 290  4.0  5.0   0.8    MM   5.1 296 1010.9  16.6  19.3  15.0   MM   MM    MM
2024 09 23 14 00 290  4.0  6.0    MM    MM    MM  MM 1010.7  16.7    MM  15.0   MM +0.7    MM
2024 09 23 13 50 290  3.0  4.0   0.8    11   4.8 282 1010.6  16.8  19.3  15.2   MM   MM    MM
2024 09 23 13 40 300  3.0  5.0    MM    MM    MM  MM 1010.5  16.7  19.3  15.1   MM   MM    MM
2024 09 23 13 30 290  4.0  5.0    MM    MM    MM  MM 1010.5  16.7  19.3  15.1   MM   MM    MM
2024 09 23 13 20 290  5.0  6.0   0.8    11   4.9 234 1010.6  16.7  19.3  15.0   MM   MM    MM
2024 09 23 13 10 300  4.0  6.0   0.8    MM   4.9 234 1010.6  17.1  19.3  15.4   MM   MM    MM
2024 09 23 13 00 320  3.0  5.0    MM    MM    MM  MM 1010.5  17.0  19.3  15.3   MM -0.0    MM
2024 09 23 12 50 310  4.0  6.0   0.9    12   4.9 241 1010.5  17.0  19.3  15.3   MM   MM    MM
2024 09 23 12 40 300  4.0  6.0   0.9    MM   4.9 241 1010.3  17.0  19.3  15.3   MM   MM    MM
2024 09 23 12 30 300  4.0  6.0    MM    MM    MM  MM 1010.2  17.2  19.3  15.5   MM   MM    MM
2024 09 23 12 20 330  4.0  5.0   0.9    11   4.8 272 1010.3  17.2  19.3  15.4   MM   MM    MM
2024 09 23 12 10 330  3.0  5.0    MM    MM    MM  MM 1010.2  17.1  19.3  15.4   MM   MM    MM
2024 09 23 12 00 330  5.0  7.0    MM    MM    MM  MM 1010.1  17.0  19.3  15.2   MM +0.0    MM
2024 09 23 11 50 310  6.0  8.0   0.8    11   4.6 275 1009.9  17.1  19.3  15.5   MM   MM    MM
2024 09 23 11 40 290  5.0  6.0   0.8    MM   4.6 275 1010.0  16.8  19.3  15.2   MM   MM    MM
2024 09 23 11 30 300  5.0  6.0    MM    MM    MM  MM 1010.0  16.7  19.3  15.1   MM   MM    MM
2024 09 23 11 20 290  5.0  6.0   0.9    12   4.8 216 1010.1  16.6  19.3  15.0   MM   MM    MM
2024 09 23 11 10 300  5.0  7.0   0.9    MM   4.8 216 1010.1  16.6  19.3  14.9   MM   MM    MM
2024 09 23 11 00 300  4.0  6.0    MM    MM    MM  MM 1010.0  16.5  19.3  14.7   MM -0.4    MM
2024 09 23 10 50 300  5.0  7.0   0.9    11   4.8 299 1010.2  16.5  19.3  14.6   MM   MM    MM
2024 09 23 10 40 310  5.0  7.0    MM    MM    MM  MM 1010.0  16.7  19.3  14.8   MM   MM    MM
2024 09 23 10 30 310  5.0  7.0    MM    MM    MM  MM 1010.0  16.8  19.3  14.8   MM   MM    MM
2024 09 23 10 20 300  5.0  6.0   0.9    12   5.1 265 1010.3  16.7  19.3  14.6   MM   MM    MM
2024 09 23 10 10 310  5.0  7.0   0.9    MM   5.1 265 1010.4  16.8  19.3  14.7   MM   MM    MM
2024 09 23 10 00 310  5.0  6.0    MM    MM    MM  MM 1010.4  16.9  19.3  14.9   MM +0.0    MM
2024 09 23 09 50 300  5.0  6.0   0.8    11   4.8 294 1010.3  16.8  19.3  14.8   MM   MM    MM
2024 09 23 09 40 300  5.0  7.0   0.8    MM   4.8 294 1010.3  16.9  19.3  14.9   MM   MM    MM
2024 09 23 09 30 300  5.0  7.0    MM    MM    MM  MM 1010.3  16.8  19.3  14.8   MM   MM    MM
2024 09 23 09 20 290  5.0  7.0   0.9    12   5.1 268 1010.3  16.9  19.3  14.8   MM   MM    MM
2024 09 23 09 10 300  5.0  7.0   0.9    MM   5.1 268 1010.3  16.9  19.3  14.9   MM   MM    MM
2024 09 23 09 00 290  6.0  7.0    MM    MM    MM  MM 1010.3  16.9  19.3  14.9   MM -0.4    MM
2024 09 23 08 50 290  5.0  7.0   0.9    12   5.2 293 1010.3  16.8  19.3  14.7   MM   MM    MM
2024 09 23 08 40 290  6.0  7.0   0.9    MM   5.2 293 1010.3  16.9  19.3  14.9   MM   MM    MM
2024 09 23 08 30 300  5.0  7.0    MM    MM    MM  MM 1010.4  17.0  19.3  15.0   MM   MM    MM
2024 09 23 08 20 290  5.0  7.0   0.8     8   5.3 301 1010.4  17.0  19.3  15.0   MM   MM    MM
2024 09 23 08 10 300  5.0  6.0   0.8    MM   5.3 301 1010.5  17.0  19.3  15.0   MM   MM    MM
2024 09 23 08 00 300  4.0  6.0    MM    MM    MM  MM 1010.4  17.0  19.3  15.0   MM -0.4    MM
2024 09 23 07 50 290  4.0  6.0   0.9    12   5.5 241 1010.5  17.0  19.3  15.0   MM   MM    MM
2024 09 23 07 40 290  5.0  6.0   0.9    MM   5.5 241 1010.5  17.1  19.3  15.1   MM   MM    MM
2024 09 23 07 30 280  4.0  5.0    MM    MM    MM  MM 1010.5  17.1  19.3  15.1   MM   MM    MM
2024 09 23 07 20 280  4.0  6.0   0.9    11   5.4 281 1010.5  17.2  19.3  15.1   MM   MM    MM
2024 09 23 07 10 270  4.0  5.0   0.9    MM   5.4 281 1010.5  17.4  19.3  15.3   MM   MM    MM
2024 09 23 07 00 280  3.0  5.0    MM    MM    MM  MM 1010.6  17.4  19.3  15.3   MM +0.0    MM
2024 09 23 06 50 300  3.0  4.0   0.8    12   5.0 311 1010.6  17.3  19.3  15.2   MM   MM    MM
2024 09 23 06 40 290  3.0  5.0   0.8    MM   5.0 311 1010.6  17.4  19.3  15.3   MM   MM    MM
2024 09 23 06 30 300  2.0  5.0    MM    MM    MM  MM 1010.7  17.4  19.3  15.3   MM   MM    MM
2024 09 23 06 20 310  3.0  5.0   0.8    11   5.2 274 1010.7  17.4  19.3  15.3   MM   MM    MM
2024 09 23 06 10 300  3.0  5.0   0.8    MM   5.2 274 1010.7  17.4  19.3  15.3   MM   MM    MM
2024 09 23 06 00 300  4.0  5.0    MM    MM    MM  MM 1010.7  17.5  19.3  15.4   MM +0.3    MM
2024 09 23 05 50 300  3.0  5.0   0.8     9   4.9 284 1010.7  17.4  19.3  15.3   MM   MM    MM
2024 09 23 05 40 330  3.0  4.0    MM    MM    MM  MM 1010.7  17.4  19.3  15.3   MM   MM    MM
2024 09 23 05 30 330  4.0  5.0    MM    MM    MM  MM 1010.7  17.4  19.3  15.3   MM   MM    MM
2024 09 23 05 20 320  3.0  5.0   0.9     4   4.8 308 1010.7  17.6  19.3  15.6   MM   MM    MM
2024 09 23 05 10 320  3.0  5.0   0.9    MM   4.8 308 1010.7  17.5  19.3  15.4   MM   MM    MM
2024 09 23 05 00 330  3.0  5.0    MM    MM    MM  MM 1010.8  17.6  19.3  15.5   MM +0.8    MM
2024 09 23 04 50 350  3.0  5.0   0.9     4   4.6 312 1010.8  17.5  19.3  15.4   MM   MM    MM
2024 09 23 04 40 360  3.0  5.0    MM    MM    MM  MM 1011.0  17.5  19.3  15.4   MM   MM    MM
2024 09 23 04 30 340  2.0  4.0    MM    MM    MM  MM 1011.0  17.5  19.3  15.4   MM   MM    MM
2024 09 23 04 20 330  3.0  5.0   0.9     4   4.6 301 1010.9  17.5  19.3  15.4   MM   MM    MM
2024 09 23 04 10 340  3.0  4.0    MM    MM    MM  MM 1010.8  17.5  19.3  15.4   MM   MM    MM
2024 09 23 04 00 360  3.0  5.0    MM    MM    MM  MM 1010.8  17.7  19.3  15.5   MM +0.8    MM
2024 09 23 03 50 340  2.0  4.0   0.9     4   4.7 306 1010.8  17.7  19.3  15.5   MM   MM    MM
2024 09 23 03 40 320  2.0  4.0    MM    MM    MM  MM 1010.8  17.7  19.3  15.6   MM   MM    MM
2024 09 23 03 30 330  2.0  4.0    MM    MM    MM  MM 1010.7  17.5  19.3  15.4   MM   MM    MM
2024 09 23 03 20 310  2.0  4.0   0.9     4   4.6 288 1010.7  17.5  19.3  15.4   MM   MM    MM
2024 09 23 03 10 320  3.0  5.0   0.9    MM   4.6 288 1010.5  17.4  19.3  15.3   MM   MM    MM
2024 09 23 03 00 310  3.0  5.0    MM    MM    MM  MM 1010.4  17.4  19.3  15.3   MM +0.8    MM
2024 09 23 02 50 300  3.0  5.0   0.9     4   4.6 290 1010.4  17.5  19.3  15.4   MM   MM    MM
2024 09 23 02 40 310  4.0  5.0    MM    MM    MM  MM 1010.2  17.6  19.4  15.5   MM   MM    MM
2024 09 23 02 30 320  4.0  5.0    MM    MM    MM  MM 1010.2  17.6  19.4  15.5   MM   MM    MM
2024 09 23 02 20 320  4.0  5.0   0.9    12   4.6 279 1010.1  17.5  19.4  15.4   MM   MM    MM
2024 09 23 02 10 320  4.0  6.0   0.9    MM   4.6 279 1010.1  17.5  19.4  15.4   MM   MM    MM
2024 09 23 02 00 310  4.0  6.0    MM    MM    MM  MM 1010.0  17.5  19.4  15.3   MM -0.0    MM
2024 09 23 01 50 320  5.0  6.0   1.0     4   4.5 298 1010.0  17.5  19.4  15.3   MM   MM    MM
2024 09 23 01 40 310  6.0  7.0    MM    MM    MM  MM 1010.0  17.5  19.4  15.2   MM   MM    MM
2024 09 23 01 30 310  6.0  8.0    MM    MM    MM  MM 1010.0  17.6  19.4  15.3   MM   MM    MM
2024 09 23 01 20 300  6.0  7.0   1.0     9   4.3 282 1010.0  17.6  19.4  15.3   MM   MM    MM
2024 09 23 01 10 300  6.0  8.0   1.0    MM   4.3 282 1010.1  17.6  19.4  15.3   MM   MM    MM
2024 09 23 01 00 300  7.0  8.0    MM    MM    MM  MM 1010.0  17.5  19.4  15.1   MM -0.0    MM
2024 09 23 00 50 310  7.0  8.0   1.0     9   4.3 296 1010.0  17.5  19.4  15.2   MM   MM    MM
2024 09 23 00 40 310  7.0  8.0   1.0    MM   4.3 296 1010.0  17.6  19.4  15.3   MM   MM    MM
2024 09 23 00 30 310  7.0  9.0    MM    MM    MM  MM 1009.8  17.6  19.4  15.3   MM   MM    MM
2024 09 23 00 20 310  8.0  9.0   0.9    10   4.3 300 1009.8  17.5  19.4  15.2   MM   MM    MM
2024 09 23 00 10 300  8.0  9.0    MM    MM    MM  MM 1009.7  17.5  19.4  15.1   MM   MM    MM
2024 09 23 00 00 300  8.0  9.0    MM    MM    MM  MM 1009.6  17.5  19.4  15.2   MM -1.4    MM
2024 09 22 23 50 300  8.0  9.0   0.9     4   4.2 292 1009.7  17.5  19.5  15.2   MM   MM    MM
2024 09 22 23 40 300  8.0  9.0    MM    MM    MM  MM 1009.7  17.6  19.5  15.3   MM   MM    MM
2024 09 22 23 30 290  8.0  9.0    MM    MM    MM  MM 1009.7  17.5  19.5  15.2   MM   MM    MM
2024 09 22 23 20 300  8.0  9.0   0.9     9   4.1 305 1009.7  17.6  19.5  15.4   MM   MM    MM
2024 09 22 23 10 290  8.0  9.0   0.9    MM   4.1 305 1009.9  17.5  19.5  15.2   MM   MM    MM
2024 09 22 23 00 290  8.0  9.0    MM    MM    MM  MM 1009.9  17.5  19.5  15.3   MM -1.9    MM
2024 09 22 22 50 290  8.0  9.0   0.9    10   4.2 278 1010.0  17.5  19.5  15.3   MM   MM    MM
2024 09 22 22 40 290  8.0  9.0    MM    MM    MM  MM 1010.0  17.6  19.5  15.4   MM   MM    MM
2024 09 22 22 30 300  7.0  9.0    MM    MM    MM  MM 1010.0  17.6  19.5  15.4   MM   MM    MM
2024 09 22 22 20 290  7.0  9.0   0.8    13   4.3 253 1010.1  17.6  19.5  15.4   MM   MM    MM
2024 09 22 22 10 300  7.0  9.0   0.8    MM   4.3 253 1010.1  17.6  19.5  15.4   MM   MM    MM
2024 09 22 22 00 290  7.0  9.0    MM    MM    MM  MM 1010.2  17.7  19.5  15.4   MM -2.1    MM
2024 09 22 21 50 300  7.0  9.0   0.8    10   4.3 283 1010.3  17.6  19.5  15.3   MM   MM    MM
2024 09 22 21 40 300  7.0  9.0   0.8    MM   4.3 283 1010.3  17.5  19.5  15.1   MM   MM    MM
2024 09 22 21 30 300  7.0  9.0    MM    MM    MM  MM 1010.5  17.5  19.5  15.1   MM   MM    MM
2024 09 22 21 20 300  7.0  9.0   0.8    10   4.6 297 1010.5  17.5  19.5  15.1   MM   MM    MM
2024 09 22 21 10 300  7.0  9.0    MM    MM    MM  MM 1010.8  17.6  19.5  15.2   MM   MM    MM
2024 09 22 21 00 300  7.0  8.0    MM    MM    MM  MM 1011.0  17.5  19.5  15.1   MM -1.7    MM
2024 09 22 20 50 290  7.0  9.0   0.8    13   4.8 200 1011.2  17.4  19.5  14.9   MM   MM    MM
2024 09 22 20 40 300  7.0  8.0   0.8    MM   4.8 200 1011.4  17.5  19.5  15.0   MM   MM    MM
2024 09 22 20 30 300  7.0  8.0    MM    MM    MM  MM 1011.5  17.5  19.5  15.0   MM   MM    MM
2024 09 22 20 20 290  6.0  8.0   0.8    10   5.1 303 1011.6  17.6  19.5  15.1   MM   MM    MM
2024 09 22 20 10 300  6.0  7.0   0.8    MM   5.1 303 1011.7  17.6  19.5  15.0   MM   MM    MM
2024 09 22 20 00 300  6.0  7.0    MM    MM    MM  MM 1011.8  17.5  19.4  14.8   MM -1.2    MM
2024 09 22 19 50 300  6.0  7.0   0.8    13   5.6 263 1011.9  17.6  19.4  15.0   MM   MM    MM
2024 09 22 19 40 290  6.0  7.0    MM    MM    MM  MM 1012.1  17.7  19.4  15.1   MM   MM    MM
2024 09 22 19 30 290  5.0  7.0    MM    MM    MM  MM 1012.1  17.7  19.4  15.0   MM   MM    MM
2024 09 22 19 20 300  5.0  6.0   0.8     9   5.7 291 1012.2  17.8  19.4  15.0   MM   MM    MM
2024 09 22 19 10 300  5.0  7.0   0.8    MM   5.7 291 1012.2  17.8  19.4  15.0   MM   MM    MM
2024 09 22 19 00 290  5.0  6.0    MM    MM    MM  MM 1012.3  17.8  19.4  15.0   MM -0.5    MM
2024 09 22 18 50 290  5.0  6.0   0.8    10   6.0 282 1012.4  17.8  19.4  15.1   MM   MM    MM
2024 09 22 18 40 290  5.0  6.0    MM    MM    MM  MM 1012.5  17.9  19.4  15.2   MM   MM    MM
2024 09 22 18 30 300  5.0  6.0    MM    MM    MM  MM 1012.6  18.0  19.4  15.4   MM   MM    MM
2024 09 22 18 20 300  5.0  6.0   0.8     9   5.7 286 1012.6  18.0  19.4  15.4   MM   MM    MM
2024 09 22 18 10 290  4.0  5.0   0.8    MM   5.7 286 1012.7  18.1  19.4  15.5   MM   MM    MM
2024 09 22 18 00 290  4.0  5.0    MM    MM    MM  MM 1012.7  18.1  19.4  15.5   MM +0.0    MM
2024 09 22 17 50 290  3.0  5.0   0.8    10   5.8 285 1012.7  18.1  19.4  15.5   MM   MM    MM
2024 09 22 17 40 300  4.0  5.0    MM    MM    MM  MM 1012.8  18.1  19.4  15.4   MM   MM    MM
2024 09 22 17 30 300  3.0  4.0    MM    MM    MM  MM 1013.0  18.1  19.4  15.4   MM   MM    MM
2024 09 22 17 20 300  4.0  5.0   0.9    10   5.7 274 1013.0  18.0  19.4  15.3   MM   MM    MM
2024 09 22 17 10 310  3.0  5.0   0.9    MM   5.7 274 1013.0  17.9  19.4  15.3   MM   MM    MM
2024 09 22 17 00 320  4.0  5.0    MM    MM    MM  MM 1013.0  17.9  19.4  15.3   MM +0.8    MM
2024 09 22 16 50 320  3.0  5.0   0.9     9   5.7 283 1012.9  17.8  19.4  15.2   MM   MM    MM
2024 09 22 16 40 320  3.0  4.0   0.9    MM   5.7 283 1012.8  17.8  19.4  15.3   MM   MM    MM
2024 09 22 16 30 330  4.0  6.0    MM    MM    MM  MM 1012.9  17.8  19.4  15.3   MM   MM    MM
2024 09 22 16 20 320  3.0  4.0   0.9    10   5.6 280 1012.9  17.8  19.4  15.3   MM   MM    MM
2024 09 22 16 10 330  3.0  4.0   0.9    MM   5.6 280 1012.9  17.7  19.4  15.1   MM   MM    MM
2024 09 22 16 00 310  3.0  5.0    MM    MM    MM  MM 1012.8  17.7  19.4  15.1   MM +0.7    MM
2024 09 22 15 50 340  3.0  5.0   0.9     9   5.5 283 1012.7  17.7  19.4  15.1   MM   MM    MM
2024 09 22 15 40 360  3.0  5.0    MM    MM    MM  MM 1012.7  17.7  19.4  15.2   MM   MM    MM
2024 09 22 15 30 360  4.0  6.0    MM    MM    MM  MM 1012.7  17.7  19.3  15.2   MM   MM    MM
2024 09 22 15 20 330  4.0  5.0   0.8     5   5.2 268 1012.6  17.7  19.3  15.2   MM   MM    MM
